WordA,WordB,binom,alpha_logprob,nonalpha_logprob,model,prompt_value,prompt_text,preference
parchment,windmill,parchment and windmill,-52.28891372680664,-47.146034240722656,olmo2_1b,15,The presentation focused on ,-5.142879486083984
candlestick,meadow,candlestick and meadow,-54.279624938964844,-52.62861633300781,olmo2_1b,15,The presentation focused on ,-1.6510086059570312
kiwis,wolverines,kiwis and wolverines,-48.025543212890625,-51.35118103027344,olmo2_1b,16,A common example involves the ,3.3256378173828125
kiwis,narwhals,kiwis and narwhals,-45.861488342285156,-51.80268478393555,olmo2_1b,16,A common example involves the ,5.941196441650391
kiwis,ocelots,kiwis and ocelots,-47.45830154418945,-54.25527572631836,olmo2_1b,16,A common example involves the ,6.796974182128906
ibex,kiwis,ibex and kiwis,-47.50026321411133,-46.98051071166992,olmo2_1b,16,A common example involves the ,-0.5197525024414062
harpies,kiwis,harpies and kiwis,-51.56171798706055,-48.979671478271484,olmo2_1b,16,A common example involves the ,-2.5820465087890625
axolotls,wolverines,axolotls and wolverines,-54.716854095458984,-51.23398971557617,olmo2_1b,16,A common example involves the ,-3.4828643798828125
axolotls,ibex,axolotls and ibex,-53.890228271484375,-52.72949981689453,olmo2_1b,16,A common example involves the ,-1.1607284545898438
axolotls,harpies,axolotls and harpies,-59.20051574707031,-50.72081756591797,olmo2_1b,16,A common example involves the ,-8.479698181152344
axolotls,keas,axolotls and keas,-53.736244201660156,-53.624671936035156,olmo2_1b,16,A common example involves the ,-0.111572265625
axolotls,bonobos,axolotls and bonobos,-55.97174835205078,-50.234474182128906,olmo2_1b,16,A common example involves the ,-5.737274169921875
axolotls,wombats,axolotls and wombats,-53.03264617919922,-46.74431228637695,olmo2_1b,16,A common example involves the ,-6.288333892822266
axolotls,lions,axolotls and lions,-51.3179817199707,-48.122581481933594,olmo2_1b,16,A common example involves the ,-3.1954002380371094
ocelots,platypuses,ocelots and platypuses,-52.02803421020508,-56.05559539794922,olmo2_1b,16,A common example involves the ,4.027561187744141
ibex,platypuses,ibex and platypuses,-52.27587127685547,-58.22459030151367,olmo2_1b,16,A common example involves the ,5.948719024658203
harpies,platypuses,harpies and platypuses,-51.98012924194336,-58.943580627441406,olmo2_1b,16,A common example involves the ,6.963451385498047
keas,platypuses,keas and platypuses,-55.529239654541016,-50.961448669433594,olmo2_1b,16,A common example involves the ,-4.567790985107422
bonobos,platypuses,bonobos and platypuses,-47.3853874206543,-55.81397247314453,olmo2_1b,16,A common example involves the ,8.428585052490234
harpies,wolverines,harpies and wolverines,-51.27400207519531,-52.775726318359375,olmo2_1b,16,A common example involves the ,1.5017242431640625
keas,wolverines,keas and wolverines,-54.44725036621094,-49.931854248046875,olmo2_1b,16,A common example involves the ,-4.5153961181640625
bonobos,wolverines,bonobos and wolverines,-48.13589859008789,-51.6270751953125,olmo2_1b,16,A common example involves the ,3.4911766052246094
capybaras,ibex,capybaras and ibex,-47.969112396240234,-47.10947799682617,olmo2_1b,16,A common example involves the ,-0.8596343994140625
capybaras,harpies,capybaras and harpies,-53.420108795166016,-52.008338928222656,olmo2_1b,16,A common example involves the ,-1.4117698669433594
capybaras,keas,capybaras and keas,-48.80122756958008,-53.330482482910156,olmo2_1b,16,A common example involves the ,4.529254913330078
ibex,narwhals,ibex and narwhals,-45.94957733154297,-51.8701286315918,olmo2_1b,16,A common example involves the ,5.920551300048828
harpies,narwhals,harpies and narwhals,-48.9825439453125,-52.71865463256836,olmo2_1b,16,A common example involves the ,3.7361106872558594
keas,narwhals,keas and narwhals,-53.32207489013672,-54.53584289550781,olmo2_1b,16,A common example involves the ,1.2137680053710938
ibex,ocelots,ibex and ocelots,-49.46185302734375,-50.71591567993164,olmo2_1b,16,A common example involves the ,1.2540626525878906
keas,ocelots,keas and ocelots,-55.60246658325195,-50.89815139770508,olmo2_1b,16,A common example involves the ,-4.704315185546875
bonobos,ocelots,bonobos and ocelots,-48.62668991088867,-52.035404205322266,olmo2_1b,16,A common example involves the ,3.4087142944335938
harpies,ibex,harpies and ibex,-50.774593353271484,-51.79672622680664,olmo2_1b,16,A common example involves the ,1.0221328735351562
ibex,keas,ibex and keas,-51.26950454711914,-53.67200469970703,olmo2_1b,16,A common example involves the ,2.4025001525878906
bonobos,ibex,bonobos and ibex,-49.816280364990234,-46.68906784057617,olmo2_1b,16,A common example involves the ,-3.1272125244140625
ibex,koalas,ibex and koalas,-50.23378372192383,-48.874229431152344,olmo2_1b,16,A common example involves the ,-1.3595542907714844
ibex,sloths,ibex and sloths,-46.371177673339844,-48.918121337890625,olmo2_1b,16,A common example involves the ,2.5469436645507812
aardvarks,ibex,aardvarks and ibex,-53.7839469909668,-46.20185089111328,olmo2_1b,16,A common example involves the ,-7.582096099853516
harpies,keas,harpies and keas,-51.33134841918945,-52.14811706542969,olmo2_1b,16,A common example involves the ,0.8167686462402344
bonobos,harpies,bonobos and harpies,-51.80302429199219,-53.357215881347656,olmo2_1b,16,A common example involves the ,1.5541915893554688
harpies,koalas,harpies and koalas,-50.981380462646484,-54.43096923828125,olmo2_1b,16,A common example involves the ,3.4495887756347656
harpies,wombats,harpies and wombats,-51.91575241088867,-52.59659957885742,olmo2_1b,16,A common example involves the ,0.68084716796875
aardvarks,harpies,aardvarks and harpies,-55.49052429199219,-49.95587921142578,olmo2_1b,16,A common example involves the ,-5.534645080566406
bonobos,keas,bonobos and keas,-49.708309173583984,-52.37533187866211,olmo2_1b,16,A common example involves the ,2.667022705078125
keas,koalas,keas and koalas,-49.967262268066406,-46.4178581237793,olmo2_1b,16,A common example involves the ,-3.5494041442871094
keas,sloths,keas and sloths,-51.871070861816406,-48.32539749145508,olmo2_1b,16,A common example involves the ,-3.545673370361328
keas,wombats,keas and wombats,-52.69013214111328,-44.435455322265625,olmo2_1b,16,A common example involves the ,-8.254676818847656
keas,lions,keas and lions,-50.55522155761719,-46.55915451049805,olmo2_1b,16,A common example involves the ,-3.9960670471191406
aardvarks,keas,aardvarks and keas,-50.599891662597656,-53.23231887817383,olmo2_1b,16,A common example involves the ,2.632427215576172
bonobos,wombats,bonobos and wombats,-48.73942565917969,-46.49751281738281,olmo2_1b,16,A common example involves the ,-2.241912841796875
aardvarks,bonobos,aardvarks and bonobos,-50.22065734863281,-47.63395309448242,olmo2_1b,16,A common example involves the ,-2.5867042541503906
ocarinas,vibraphones,ocarinas and vibraphones,-50.33262252807617,-50.05724334716797,olmo2_1b,16,A common example involves the ,-0.2753791809082031
cymbals,ocarinas,cymbals and ocarinas,-48.323280334472656,-46.61064529418945,olmo2_1b,16,A common example involves the ,-1.7126350402832031
clarinets,ocarinas,clarinets and ocarinas,-42.226444244384766,-45.27189254760742,olmo2_1b,16,A common example involves the ,3.0454483032226562
cellos,ocarinas,cellos and ocarinas,-51.589351654052734,-48.24821853637695,olmo2_1b,16,A common example involves the ,-3.3411331176757812
didgeridoos,vibraphones,didgeridoos and vibraphones,-54.49286651611328,-49.34508514404297,olmo2_1b,16,A common example involves the ,-5.1477813720703125
lutes,marimbas,lutes and marimbas,-47.72259521484375,-46.54278564453125,olmo2_1b,16,A common example involves the ,-1.1798095703125
kalimbas,lutes,kalimbas and lutes,-49.068687438964844,-52.1823844909668,olmo2_1b,16,A common example involves the ,3.113697052001953
clarinets,kalimbas,clarinets and kalimbas,-47.85216522216797,-49.43076705932617,olmo2_1b,16,A common example involves the ,1.5786018371582031
kalimbas,trumpets,kalimbas and trumpets,-49.27773666381836,-49.71992874145508,olmo2_1b,16,A common example involves the ,0.44219207763671875
cellos,kalimbas,cellos and kalimbas,-52.399715423583984,-50.90447235107422,olmo2_1b,16,A common example involves the ,-1.4952430725097656
kalimbas,saxophones,kalimbas and saxophones,-49.51460647583008,-45.7637825012207,olmo2_1b,16,A common example involves the ,-3.750823974609375
lutes,saxophones,lutes and saxophones,-46.758506774902344,-43.52290725708008,olmo2_1b,16,A common example involves the ,-3.2355995178222656
casserole,eagle,casserole and eagle,-50.66663360595703,-46.68648910522461,olmo2_1b,16,A common example involves the ,-3.980144500732422
kite,linguist,kite and linguist,-48.800010681152344,-47.987571716308594,olmo2_1b,16,A common example involves the ,-0.81243896484375
algorithm,perfume,algorithm and perfume,-48.10086441040039,-48.331092834472656,olmo2_1b,16,A common example involves the ,0.23022842407226562
forest,screwdriver,forest and screwdriver,-47.11775588989258,-45.53514862060547,olmo2_1b,16,A common example involves the ,-1.5826072692871094
slipper,volcano,slipper and volcano,-46.729698181152344,-48.890342712402344,olmo2_1b,16,A common example involves the ,2.16064453125
harmonica,microscope,harmonica and microscope,-45.410560607910156,-47.14124298095703,olmo2_1b,16,A common example involves the ,1.730682373046875
cookbook,zenith,cookbook and zenith,-50.165836334228516,-52.43258285522461,olmo2_1b,16,A common example involves the ,2.2667465209960938
hammock,hydrogen,hammock and hydrogen,-49.52587890625,-50.680442810058594,olmo2_1b,16,A common example involves the ,1.1545639038085938
neuron,toaster,neuron and toaster,-47.92896270751953,-47.79466247558594,olmo2_1b,16,A common example involves the ,-0.13430023193359375
marshmallow,telescope,marshmallow and telescope,-43.87222671508789,-43.859676361083984,olmo2_1b,16,A common example involves the ,-0.01255035400390625
casserole,optics,casserole and optics,-52.420799255371094,-50.332054138183594,olmo2_1b,16,A common example involves the ,-2.0887451171875
comet,encyclopedia,comet and encyclopedia,-47.129119873046875,-46.31182098388672,olmo2_1b,16,A common example involves the ,-0.8172988891601562
nimbus,waffle,nimbus and waffle,-52.742523193359375,-52.14854049682617,olmo2_1b,16,A common example involves the ,-0.5939826965332031
photon,pumpkin,photon and pumpkin,-42.70512390136719,-44.997406005859375,olmo2_1b,16,A common example involves the ,2.2922821044921875
lantern,syntax,lantern and syntax,-46.663787841796875,-48.69219970703125,olmo2_1b,16,A common example involves the ,2.028411865234375
echo,vineyard,echo and vineyard,-49.985328674316406,-48.25962829589844,olmo2_1b,16,A common example involves the ,-1.7257003784179688
nebula,snowman,nebula and snowman,-47.46001052856445,-45.833316802978516,olmo2_1b,16,A common example involves the ,-1.6266937255859375
botany,teapot,botany and teapot,-50.23897933959961,-49.13849639892578,olmo2_1b,16,A common example involves the ,-1.1004829406738281
chisel,kaleidoscope,chisel and kaleidoscope,-49.010963439941406,-48.80293655395508,olmo2_1b,16,A common example involves the ,-0.20802688598632812
lava,teacup,lava and teacup,-47.292755126953125,-49.36592102050781,olmo2_1b,16,A common example involves the ,2.0731658935546875
entropy,orchard,entropy and orchard,-44.916072845458984,-48.06636047363281,olmo2_1b,16,A common example involves the ,3.150287628173828
axolotl,vineyard,axolotl and vineyard,-53.028316497802734,-50.27070617675781,olmo2_1b,16,A common example involves the ,-2.757610321044922
clockwork,meadow,clockwork and meadow,-44.99028015136719,-51.14472579956055,olmo2_1b,16,A common example involves the ,6.154445648193359
algebra,telescope,algebra and telescope,-43.66581344604492,-42.1585807800293,olmo2_1b,16,A common example involves the ,-1.507232666015625
arcade,topaz,arcade and topaz,-54.265865325927734,-53.23118209838867,olmo2_1b,16,A common example involves the ,-1.0346832275390625
asteroid,compass,asteroid and compass,-46.01749038696289,-43.63594055175781,olmo2_1b,16,A common example involves the ,-2.381549835205078
bicycle,nebula,bicycle and nebula,-47.803192138671875,-47.821022033691406,olmo2_1b,16,A common example involves the ,0.01782989501953125
bungalow,entropy,bungalow and entropy,-51.89079284667969,-51.7732048034668,olmo2_1b,16,A common example involves the ,-0.11758804321289062
carnation,gnome,carnation and gnome,-47.49473190307617,-49.13048553466797,olmo2_1b,16,A common example involves the ,1.6357536315917969
cinnamon,harmonica,cinnamon and harmonica,-51.13790512084961,-46.26496887207031,olmo2_1b,16,A common example involves the ,-4.872936248779297
coral,syntax,coral and syntax,-48.94920349121094,-45.790252685546875,olmo2_1b,16,A common example involves the ,-3.1589508056640625
dandelion,pendulum,dandelion and pendulum,-49.25241470336914,-47.17887496948242,olmo2_1b,16,A common example involves the ,-2.0735397338867188
delirium,telescope,delirium and telescope,-51.23365020751953,-49.128822326660156,olmo2_1b,16,A common example involves the ,-2.104827880859375
anchors,sandstorms,anchors and sandstorms,-50.56200408935547,-57.02238082885742,olmo2_1b,16,A common example involves the ,6.460376739501953
scissors,volcanoes,scissors and volcanoes,-47.10917282104492,-48.46347427368164,olmo2_1b,16,A common example involves the ,1.3543014526367188
equations,lanterns,equations and lanterns,-47.37245559692383,-47.90238952636719,olmo2_1b,16,A common example involves the ,0.5299339294433594
satellites,tulips,satellites and tulips,-47.8248405456543,-45.862422943115234,olmo2_1b,16,A common example involves the ,-1.9624176025390625
compasses,hedgehogs,compasses and hedgehogs,-48.73142623901367,-45.93553161621094,olmo2_1b,16,A common example involves the ,-2.7958946228027344
comets,neckties,comets and neckties,-51.370723724365234,-53.19329071044922,olmo2_1b,16,A common example involves the ,1.8225669860839844
castles,headphones,castles and headphones,-48.07282257080078,-51.141727447509766,olmo2_1b,16,A common example involves the ,3.0689048767089844
paperclips,pyramids,paperclips and pyramids,-47.74945831298828,-43.86278533935547,olmo2_1b,16,A common example involves the ,-3.8866729736328125
constellations,kettles,constellations and kettles,-49.87144088745117,-48.053810119628906,olmo2_1b,16,A common example involves the ,-1.8176307678222656
kaleidoscopes,whales,kaleidoscopes and whales,-51.67371368408203,-51.27911376953125,olmo2_1b,16,A common example involves the ,-0.39459991455078125
meadows,pianos,meadows and pianos,-49.50720977783203,-48.87297439575195,olmo2_1b,16,A common example involves the ,-0.6342353820800781
magnets,zebras,magnets and zebras,-51.9798469543457,-50.32338333129883,olmo2_1b,16,A common example involves the ,-1.656463623046875
parrots,submarines,parrots and submarines,-46.91767120361328,-45.85371398925781,olmo2_1b,16,A common example involves the ,-1.0639572143554688
crayons,jungles,crayons and jungles,-49.82488250732422,-54.533931732177734,olmo2_1b,16,A common example involves the ,4.709049224853516
